lead_id,scraped_at,search_query,business_name,category,address,city,state,zip_code,country,phone,website,google_maps_url,place_id,rating,review_count,price_level,emails,additional_phones,business_hours,facebook,twitter,linkedin,instagram,youtube,tiktok,owner_name,owner_title,owner_email,owner_phone,owner_linkedin,team_contacts,additional_contact_methods,pages_scraped,search_enriched,enrichment_status
8d5b06f102eb,2026-01-18T14:09:45.933194,"Dentist in Kamloops, BC, Canada",Kamloops Dental Centre,Dentist,"220 3 Ave Ste 101, Kamloops, BC V2C 3M3, Canada",Kamloops,BC,V2C 3M3,CA,+1 250-372-3030,https://www.kamloopsdentalcentre.ca/?UTM_source=GMB_listing&UTM_medium=organic,https://www.google.com/maps/search/?api=1&query=Kamloops%20Dental%20Centre&query_place_id=ChIJDcMDLastflMRvXUMQKuEn9w,ChIJDcMDLastflMRvXUMQKuEn9w,4.5,41,,office@kamloopsdentalcentre.ca,,,https://www.facebook.com/profile.php?id=100067823318189,,,,,,,,,,,,,1,no,success
ddaca1f80374,2026-01-18T14:09:45.933223,"Dentist in Kamloops, BC, Canada",Thompson River Dental,Dentist,"546 St Paul St #435, Kamloops, BC V2C 0A1, Canada",Kamloops,BC,V2C 0A1,CA,+1 236-521-0895,https://www.thompsonriverdental.com/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,https://www.google.com/maps/search/?api=1&query=Thompson%20River%20Dental&query_place_id=ChIJkecTc1ssflMROmNPzbne7LI,ChIJkecTc1ssflMROmNPzbne7LI,4.9,152,,,,,https://m.facebook.com/profile.php?id=100092037587853,,,https://instagram.com/thompson_river_dental?igshid=YmMyMTA2M2Y=,,,,,,,,,,4,no,partial
8eab43dcbd01,2026-01-18T14:09:45.933251,"Dentist in Kamloops, BC, Canada",Grasslands Dental Care,Dentist,"1222 Tranquille Rd #2, Kamloops, BC V2B 3K2, Canada",Kamloops,BC,V2B 3K2,CA,+1 250-376-5433,https://www.grasslandsdentalcare.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,https://www.google.com/maps/search/?api=1&query=Grasslands%20Dental%20Care&query_place_id=ChIJu_ES8NksflMR4XTwHArzef4,ChIJu_ES8NksflMR4XTwHArzef4,4.8,254,,,,,https://www.facebook.com/grasslandsdental/,,,https://www.instagram.com/grasslandsdental,,,,,,,,,,3,no,partial
36114e733d61,2026-01-18T14:09:45.933288,"Dentist in Kamloops, BC, Canada","Seymour Dental - Dr. Peeters, Dr. Bouwmeester, Dr. Wurm",Dental clinic,"737 Seymour St, Kamloops, BC V2C 2H4, Canada",Kamloops,BC,V2C 2H4,CA,+1 250-374-9855,http://www.seymourdental.ca/,https://www.google.com/maps/search/?api=1&query=Seymour%20Dental%20-%20Dr.%20Peeters%2C%20Dr.%20Bouwmeester%2C%20Dr.%20Wurm&query_place_id=ChIJFQtKwLbMc0ERnTgkxcrXTKM,ChIJFQtKwLbMc0ERnTgkxcrXTKM,4.9,210,,737seymour@seymourdental.ca,,,https://www.facebook.com/seymourdentalcenter/,,,https://www.instagram.com/737seymourdental/,,,,,,,,,,1,no,success
dbcbe0755ac2,2026-01-18T14:09:45.933308,"Dentist in Kamloops, BC, Canada",Apple Grove Dental,Dentist,"1120 8th St, Kamloops, BC V2B 2X8, Canada",Kamloops,BC,V2B 2X8,CA,+1 250-554-3441,http://applegrovedentalkamloops.com/,https://www.google.com/maps/search/?api=1&query=Apple%20Grove%20Dental&query_place_id=ChIJvbezlygtflMRzmxJR3oJQRA,ChIJvbezlygtflMRzmxJR3oJQRA,4.8,32,,applegrovedental@telus.net,,,,,,,,,,,,,,,,1,no,success
646c2f446794,2026-01-18T14:09:45.933323,"Dentist in Kamloops, BC, Canada",Sunny Shores Dental,Dentist,"1-1222 Tranquille Rd, Kamloops, BC V2B 3K3, Canada",Kamloops,BC,V2B 3K3,CA,+1 250-554-2032,https://www.sunnyshoresdental.ca/,https://www.google.com/maps/search/?api=1&query=Sunny%20Shores%20Dental&query_place_id=ChIJdQPhFdEyckERYNSWsSqFQms,ChIJdQPhFdEyckERYNSWsSqFQms,4.8,158,,info@sunnyshoresdental.ca,,,https://www.facebook.com/sunnyshoresdentalkamloops/,,,,,,,,,,,,,4,no,success
70d867e38e4b,2026-01-18T14:09:45.933357,"Dentist in Kamloops, BC, Canada","Kamloops Dental and Implant Solutions, Dr. Ho-Young Chung",Dentist,"1801 Princeton-Kamloops Hwy #603, Kamloops, BC V2E 2J7, Canada",Kamloops,BC,V2E 2J7,CA,+1 250-372-7177,http://www.kamloopsimplants.com/,https://www.google.com/maps/search/?api=1&query=Kamloops%20Dental%20and%20Implant%20Solutions%2C%20Dr.%20Ho-Young%20Chung&query_place_id=ChIJ9Ute4qstflMRdR0oNipMDI0,ChIJ9Ute4qstflMRdR0oNipMDI0,5,128,,admin@kamloopsimplants.com,,,https://www.facebook.com/KamloopsImplants/,,,https://www.instagram.com/kamloopsimplants/,,,,,,,,,,1,no,success
b85b0a7600e9,2026-01-18T14:09:45.933376,"Dentist in Kamloops, BC, Canada",Twin Rivers Dental Kamloops,Dentist,"121 St Paul St #100, Kamloops, BC V2C 3K8, Canada",Kamloops,BC,V2C 3K8,CA,+1 250-374-1511,http://www.twinriversdental.com/,https://www.google.com/maps/search/?api=1&query=Twin%20Rivers%20Dental%20Kamloops&query_place_id=ChIJMwebV1QsflMRlAJqDHQ_ye4,ChIJMwebV1QsflMRlAJqDHQ_ye4,4.9,153,,info@twinriversdental.com,,,https://www.facebook.com/Twin-Rivers-Dental-384416871680762/,,,,,,,,,,,,,1,no,success
c30b3b0cf382,2026-01-18T14:09:45.933400,"Dentist in Kamloops, BC, Canada",Cedar Dental Centre,Dentist,"3122 Westsyde Rd, Kamloops, BC V2B 7G4, Canada",Kamloops,BC,V2B 7G4,CA,+1 250-579-8104,https://www.cedardental.ca/site/home?utm_source=G&utm_medium=LPM&utm_campaign=DentalCorp,https://www.google.com/maps/search/?api=1&query=Cedar%20Dental%20Centre&query_place_id=ChIJz0azPHnNf1MRqkt-MvkL9fI,ChIJz0azPHnNf1MRqkt-MvkL9fI,4.8,313,,info@cedardentalcentre.com,,,https://www.facebook.com/cedardentalcentrekamloops/,,,,,,,,,,,,,3,no,partial
e0bd5548e625,2026-01-18T14:09:45.933418,"Dentist in Kamloops, BC, Canada",Smile Dentistry - Downtown,Dentist,"137 5 Ave, Kamloops, BC V2C 0M1, Canada",Kamloops,BC,V2C 0M1,CA,+1 250-374-2615,https://smilekamloops.com/,https://www.google.com/maps/search/?api=1&query=Smile%20Dentistry%20-%20Downtown&query_place_id=ChIJ29ZKHFktflMRT0Va224IBSo,ChIJ29ZKHFktflMRT0Va224IBSo,4.5,12,,info@smilekamloops.com,,,,,,,,,,,,,,,,2,no,success
92cf2be7aa04,2026-01-18T14:09:45.933432,"Dentist in Kamloops, BC, Canada",Fortune Dental and Implant Centre,Dentist,"750 Fortune Dr #1A, Kamloops, BC V2B 2L2, Canada",Kamloops,BC,V2B 2L2,CA,+1 250-376-5354,https://fortunedental.ca/,https://www.google.com/maps/search/?api=1&query=Fortune%20Dental%20and%20Implant%20Centre&query_place_id=ChIJNUPEK3UtflMRSzFLy2ih4ZE,ChIJNUPEK3UtflMRSzFLy2ih4ZE,4.3,41,,,,,,,,,,,,,,,,,,2,no,partial
7184325f9454,2026-01-18T14:09:45.933453,"Dentist in Kamloops, BC, Canada",Desert Hills Dental - open 7 days,Dental clinic,"1320 Trans - Canada Hwy #251, Kamloops, BC V1S 1J2, Canada",Kamloops,BC,V1S 1J2,CA,+1 250-372-8578,https://deserthillsdental.ca/,https://www.google.com/maps/search/?api=1&query=Desert%20Hills%20Dental%20-%20open%207%20days&query_place_id=ChIJO_Jq3VQsflMRsRRPDLZBaCk,ChIJO_Jq3VQsflMRsRRPDLZBaCk,4.7,17,,"__info@deserthillsdental.ca, info@deserthillsdental.ca",,,,,,,,,,,,,,,,5,no,success
eb0813f74e9a,2026-01-18T14:09:45.933473,"Dentist in Kamloops, BC, Canada",Horizon Dental,Dental clinic,"1-760 Mayfair St, Kamloops, BC V2B 0E5, Canada",Kamloops,BC,V2B 0E5,CA,+1 778-765-3928,http://www.horizondental.clinic/,https://www.google.com/maps/search/?api=1&query=Horizon%20Dental&query_place_id=ChIJKUb0n8ksflMRcl-gcD8kLaQ,ChIJKUb0n8ksflMRcl-gcD8kLaQ,4.9,503,,reception@horizondental.clinic,,,https://www.facebook.com/horizondentalkamloops/,,,https://www.instagram.com/horizondentalkamloops/,https://www.youtube.com/channel/UCYraf0hZfEaCxFe1RPDF-6g/,,,,,,,,,3,no,success
80bcbbb23a59,2026-01-18T14:09:45.933499,"Dentist in Kamloops, BC, Canada",Sagehills Dental Group,Dental clinic,"755 McGill Rd #201, Kamloops, BC V2C 0B6, Canada",Kamloops,BC,V2C 0B6,CA,+1 250-372-9131,http://www.drdciriani.com/,https://www.google.com/maps/search/?api=1&query=Sagehills%20Dental%20Group&query_place_id=ChIJXUIow14sflMR6221FsP9ONI,ChIJXUIow14sflMR6221FsP9ONI,5,17,,info@sagehillsdental.com,,,,,,,,,,,,,,,,3,no,success
0a6d77b3f22b,2026-01-18T14:09:45.933512,"Dentist in Kamloops, BC, Canada",Smile Dentistry - Valleyview,Dentist,"1967 Trans - Canada Hwy #65, Kamloops, BC V2C 4A4, Canada",Kamloops,BC,V2C 4A4,CA,+1 250-374-2615,http://www.smilekamloops.com/,https://www.google.com/maps/search/?api=1&query=Smile%20Dentistry%20-%20Valleyview&query_place_id=ChIJCZe6mo4tflMR_753nTilMJY,ChIJCZe6mo4tflMR_753nTilMJY,4.9,711,,info@smilekamloops.com,,,,,,,,,,,,,,,,2,no,success
e80758c5c767,2026-01-18T14:13:28.141541,"Dentist in Vancouver, BC, Canada",Navarro Dental,Dentist,"Ave A y calle 2da #72 Local 10, Vicente Guerrero, 21970 Vicente Guerrero, B.C., Mexico",Los Algodones,Baja California,21970,MX,(928) 248-0991,,https://www.google.com/maps/search/?api=1&query=Navarro%20Dental&query_place_id=ChIJf_DtmMX51oARuKRNH-gADDE,ChIJf_DtmMX51oARuKRNH-gADDE,4.9,373,,,,,,,,,,,,,,,,,,0,no,error: No website available
9d3aeb089b4f,2026-01-18T14:13:28.141642,"Dentist in Vancouver, BC, Canada",Vancouver City Centre Dental,Dentist,"711 Richards St, Vancouver, BC V6B 3A6, Canada",Vancouver,BC,V6B 3A6,CA,+1 604-682-1601,https://vancouverdentalclinic.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Vancouver%20City%20Centre%20Dental&query_place_id=ChIJKT8Ca3xxhlQRA66Nsojwkb4,ChIJKT8Ca3xxhlQRA66Nsojwkb4,4.8,796,,info@vancouverdentalclinic.com,,,https://www.facebook.com/VancouverCentreDentalClinic/,https://twitter.com/vandentalclinic,https://ca.linkedin.com/in/dr-mark-suyama-a4382b32,,,,,,,,,,,5,no,success
f9ccc8ca5fce,2026-01-18T14:13:28.141703,"Dentist in Vancouver, BC, Canada",Arbutus North Dental,Dentist,"1926 W 4th Ave #202, Vancouver, BC V6J 1M5, Canada",Vancouver,BC,V6J 1M5,CA,+1 604-733-3325,https://smilevancouver.ca/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Arbutus%20North%20Dental&query_place_id=ChIJgU61OrRzhlQRn2t4BvfgWnQ,ChIJgU61OrRzhlQRn2t4BvfgWnQ,4.8,893,,"Info@Smilevancouver.Ca, info@smilevancouver.ca",,,https://www.facebook.com/ArbutusNorthDental,,https://www.linkedin.com/company/arbutus-north-dental-centre/,https://www.instagram.com/arbutusnorthdentalcentre/?hl=en,,,,,,,,,,3,no,success
93dd1f732480,2026-01-18T14:13:28.141718,"Dentist in Vancouver, BC, Canada",The Art of Smile Dental Clinic,Dentist,"1437 W Pender St, Vancouver, BC V6G 2S3, Canada",Vancouver,BC,V6G 2S3,CA,+1 604-449-9699,https://www.theartofsmile.ca/?utm_source=gmb&utm_medium=organic&utm_campaign=listing,https://www.google.com/maps/search/?api=1&query=The%20Art%20of%20Smile%20Dental%20Clinic&query_place_id=ChIJez7UW4ZxhlQRB58SLbcH6DA,ChIJez7UW4ZxhlQRB58SLbcH6DA,4.7,602,,"Smile@theartofsmile.ca, __Smile@theartofsmile.ca",,,https://www.facebook.com/theartofsmiledentalclinic,,, https://www.instagram.com/artofsmiledental/,,,,,,,,,,1,no,success
827b71e416bf,2026-01-18T14:13:28.141759,"Dentist in Vancouver, BC, Canada",Wall Centre Dental,Dentist,"1065 Hornby St, Vancouver, BC V6Z 2S5, Canada",Vancouver,BC,V6Z 2S5,CA,+1 604-879-3333,https://www.wallcentre-dental.com/,https://www.google.com/maps/search/?api=1&query=Wall%20Centre%20Dental&query_place_id=ChIJzyVWGNVzhlQRNlAEF77MQHs,ChIJzyVWGNVzhlQRNlAEF77MQHs,4.8,481,,,,,https://www.facebook.com/wallcentredental,,,,https://www.youtube.com/watch?v=ZVqRXkymtaQ,,,,,,,,,3,no,partial
e172986b8e89,2026-01-18T14:13:28.141800,"Dentist in Vancouver, BC, Canada",Stadium Dental,Dentist,"178 Keefer Pl, Vancouver, BC V6B 0J6, Canada",Vancouver,BC,V6B 0J6,CA,+1 604-559-0299,https://stadium-dental.com/,https://www.google.com/maps/search/?api=1&query=Stadium%20Dental&query_place_id=ChIJnWRE9SJxhlQR-XDIRTr-8UI,ChIJnWRE9SJxhlQR-XDIRTr-8UI,4.9,391,,info@stadium-dental.com,,,https://www.facebook.com/CheersWithTeresa,,,https://www.instagram.com/stadiumdentalbc/,https://www.youtube.com/channel/UC6dX5W1X2_sgRMxv85WkuBg,,,,,,,,,3,no,success
48e959d26675,2026-01-18T14:13:28.141827,"Dentist in Vancouver, BC, Canada",Coastal City Dunsmuir Dental Centre,Dentist,"885 Dunsmuir St #290, Vancouver, BC V6C 1N5, Canada",Vancouver,BC,V6C 1N5,CA,+1 604-681-6699,https://www.coastalcitydental.com/,https://www.google.com/maps/search/?api=1&query=Coastal%20City%20Dunsmuir%20Dental%20Centre&query_place_id=ChIJPbyZxc59C0ERCRZpYG6zcqk,ChIJPbyZxc59C0ERCRZpYG6zcqk,4.9,860,,info@coastalcitydental.com,,,https://www.facebook.com/coastalcitydunsmuirdental/,,,https://www.instagram.com/coastalcitydental/,,,,,,,,,,3,no,success
af6163173539,2026-01-18T14:13:28.141841,"Dentist in Vancouver, BC, Canada",Vancouver Harbour Dental,Dentist,"1192 Melville St, Vancouver, BC V6E 4P6, Canada",Vancouver,BC,V6E 4P6,CA,+1 604-336-2130,https://vancouverharbourdental.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Vancouver%20Harbour%20Dental&query_place_id=ChIJh7qeS4FxhlQRLie8GDXwpzw,ChIJh7qeS4FxhlQRLie8GDXwpzw,4.8,380,,info@vancouverharbourdental.com,,,https://www.facebook.com/VancouverHarbourDental/,,,https://www.instagram.com/vancouverharbourdental/?igshid=MzRlODBiNWFlZA%3D%3D,,,,,,,,,,4,no,success
87269b12fccb,2026-01-18T14:13:28.141860,"Dentist in Vancouver, BC, Canada","Key Dental Clinic Downtown Vancouver, BC",Dentist,"1680 Davie St, Vancouver, BC V6G 1V9, Canada",Vancouver,BC,V6G 1V9,CA,+1 778-200-6076,https://www.keydentalwestend.ca/?utm_source=GMB_Listing&utm_medium=organic&utm_campaign=Website_URL,https://www.google.com/maps/search/?api=1&query=Key%20Dental%20Clinic%20Downtown%20Vancouver%2C%20BC&query_place_id=ChIJMQbDTC9yhlQRzTIM-Ua9O4c,ChIJMQbDTC9yhlQRzTIM-Ua9O4c,5,461,,,,,https://www.facebook.com/keydentalwestend/,,,,https://www.youtube.com/channel/UCdb3g_IwksfdHfjU_kVKgBA,,,,,,,,,3,no,partial
9a807d1ee7b3,2026-01-18T14:13:28.141888,"Dentist in Vancouver, BC, Canada",Broadway Dental,Dentist,"777 W Broadway Suite#700 7th floor, Vancouver, BC V5Z 1J5, Canada",Vancouver,BC,V5Z 1J5,CA,+1 604-872-8201,http://www.preventivedentistry.ca/,https://www.google.com/maps/search/?api=1&query=Broadway%20Dental&query_place_id=ChIJc9-FJsNzhlQRH2rnIvANl0w,ChIJc9-FJsNzhlQRH2rnIvANl0w,4.9,464,,,,,,,,,,,,,,,,,,0,no,partial
93fa09e76958,2026-01-18T14:13:28.141914,"Dentist in Vancouver, BC, Canada",Vancity Dental,Dentist,"1128 Hornby St #208, Vancouver, BC V6Z 2L4, Canada",Vancouver,BC,V6Z 2L4,CA,+1 604-687-1137,https://vancity.dental/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Vancity%20Dental&query_place_id=ChIJ7S9B8NRzhlQRVrHdg8eShm8,ChIJ7S9B8NRzhlQRVrHdg8eShm8,4.9,343,,smile@vancity.dental,,,https://www.facebook.com/vancitydental/,,,,,,,,,,,,,5,no,success
23506c8f96db,2026-01-18T14:13:28.141950,"Dentist in Vancouver, BC, Canada",Dentist Los Algodones:Vivant Smile Design,Dentist,"Av. A 235, Vicente Guerrero, 21970 Vicente Guerrero, B.C., Mexico",Los Algodones,Baja California,21970,MX,(928) 459-6494,https://www.vivantsmiledesign.com/,https://www.google.com/maps/search/?api=1&query=Dentist%20Los%20Algodones%3AVivant%20Smile%20Design&query_place_id=ChIJ28rHPsz51oARedcoNozcolk,ChIJ28rHPsz51oARedcoNozcolk,5,141,,hello@vivantsmiledesing.com,,,https://www.facebook.com/vivantsmiledesign,,,https://www.instagram.com/vivantsmiledesignmx/,https://www.youtube.com/channel/UC0q45M_mqHZipDboE2x_C4A,,,,,,,,,1,no,success
7604c70d7995,2026-01-18T14:14:51.190970,"Dentist in Surrey, BC, Canada",City Centre Dentistry,Dentist,"10515 King George Blvd, Surrey, BC V3T 2X1, Canada",Surrey,BC,10515,CA,+1 604-585-2001,https://www.surreydentistry.ca/,https://www.google.com/maps/search/?api=1&query=City%20Centre%20Dentistry&query_place_id=ChIJrVFw7IDXhVQROf-CzlFEVJ8,ChIJrVFw7IDXhVQROf-CzlFEVJ8,4.9,455,,,,,,,,,,,,,,,,,,1,no,partial
b700bd1711ab,2026-01-18T14:16:18.787849,"Dentist in Burnaby, BC, Canada",Burnaby City Dentist,Dental clinic,"4361 Kingsway #1, Burnaby, BC V5H 1Z9, Canada",Burnaby,BC,V5H 1Z9,CA,+1 604-432-9223,https://burnabycitydentist.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Burnaby%20City%20Dentist&query_place_id=ChIJPyXJd_Z2hlQRPGCx1mfINJg,ChIJPyXJd_Z2hlQRPGCx1mfINJg,4.6,340,,info@burnabycitydentist.com,,,https://www.facebook.com/burnabycitydentist,,,https://www.instagram.com/burnabycitydentist,,,,,,,,,,5,no,success
da47a1b0bbf4,2026-01-18T14:16:18.787899,"Dentist in Burnaby, BC, Canada",North Burnaby Dental Group,Dentist,"4587 Hastings St, Burnaby, BC V5C 0J5, Canada",Burnaby,BC,V5C 0J5,CA,+1 604-291-6696,https://northburnabydental.com/?utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=North%20Burnaby%20Dental%20Group&query_place_id=ChIJk8HJ6bVwhlQR87zTws7_WBI,ChIJk8HJ6bVwhlQR87zTws7_WBI,4.8,921,,,,,https://www.facebook.com/NorthBurnabyDentalGroup,,,https://www.instagram.com/northburnaby.dentalgroup/,,,,,,,,,,4,no,partial
108884cffdb6,2026-01-18T14:16:18.787919,"Dentist in Burnaby, BC, Canada",Burnaby Dental Centre,Dentist,"4234 Hastings St, Burnaby, BC V5C 2J5, Canada",Burnaby,BC,V5C 2J5,CA,+1 604-294-3271,http://www.burnabydentalcentre.com/?utm_source=gmb&utm_medium=organic,https://www.google.com/maps/search/?api=1&query=Burnaby%20Dental%20Centre&query_place_id=ChIJt5JSdc9whlQRLgirVMKjRIw,ChIJt5JSdc9whlQRLgirVMKjRIw,5,322,,burnabydentalcentre@shaw.ca,,,https://www.facebook.com/burnabydentalcentre,https://twitter.com/BBYDentalCentre,https://www.linkedin.com/company/burnabydentalcentre/,https://www.instagram.com/burnabydentalcentre/,,,,,,,,,,5,no,success
0a60c439d43a,2026-01-18T14:16:18.787979,"Dentist in Burnaby, BC, Canada",Burnaby Dentist and Orthodontist,Dentist,"3999 Kingsway, Burnaby, BC V5H 1Y8, Canada",Burnaby,BC,V5H 1Y8,CA,+1 604-670-2690,https://burnabydentistandorthodontist.com/?utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Burnaby%20Dentist%20and%20Orthodontist&query_place_id=ChIJp0xoW993hlQRYXH1K_TYufA,ChIJp0xoW993hlQRYXH1K_TYufA,4.9,245,,info@burnabydentistandorthodontist.com,,,https://www.facebook.com/burnabydentistorthodontist,,,https://www.instagram.com/burnabydentistorthodontist,,,,,,,,,,5,no,success
79e7131032a4,2026-01-18T14:16:18.788027,"Dentist in Burnaby, BC, Canada",Kensington Square Dental Centre,Dentist,"6562 Hastings St, Burnaby, BC V5B 1V9, Canada",Burnaby,BC,V5B 1V9,CA,+1 604-298-5595,http://kensingtonsquaredental.com/,https://www.google.com/maps/search/?api=1&query=Kensington%20Square%20Dental%20Centre&query_place_id=ChIJVWMvkFZ3hlQRDxr6USbQ0r0,ChIJVWMvkFZ3hlQRDxr6USbQ0r0,4.9,996,,info@kensingtonsquaredental.com,,,https://www.facebook.com/KensingtonSquareDental,,,https://www.instagram.com/kensingtonsquare_dental/,,https://www.tiktok.com/@kensingtonsquare_dental,,,,,,,,5,no,success
54221ce193dc,2026-01-18T14:16:18.788037,"Dentist in Burnaby, BC, Canada",Oakmount Dental Burnaby,Dentist,"5266 Oakmount Crescent, Burnaby, BC V5H 4S1, Canada",Burnaby,BC,V5H 4S1,CA,+1 604-653-0934,https://www.oakmountdental.ca/site/home,https://www.google.com/maps/search/?api=1&query=Oakmount%20Dental%20Burnaby&query_place_id=ChIJ04NqnVZ2hlQRNGRHgnpqeVg,ChIJ04NqnVZ2hlQRNGRHgnpqeVg,4.9,167,,,,,https://www.facebook.com/Oakmount-Dental-1638965399706117/?ref=hl,https://mobile.twitter.com/dental_2,,,,,,,,,,,,3,no,partial
0394f1e2562e,2026-01-18T14:16:18.788057,"Dentist in Burnaby, BC, Canada",Burnaby Dental & Implant Centre,Dentist,"4800 Kingsway #359, Burnaby, BC V5H 4J2, Canada",Burnaby,BC,V5H 4J2,CA,+1 778-718-8636,https://burnabydentalmetrotown.ca/,https://www.google.com/maps/search/?api=1&query=Burnaby%20Dental%20%26%20Implant%20Centre&query_place_id=ChIJoVtd21t2hlQR_5w1p5bd9sY,ChIJoVtd21t2hlQR_5w1p5bd9sY,4.8,509,,info@bdic1991.ca,,,,,,,,,,,,,,,,5,no,success
30de8f671dbf,2026-01-18T14:17:18.528680,"Dentist in Richmond, BC, Canada",Chompers Family Dental,Dentist,"6033 London Rd #108, Richmond, BC V7E 3S3, Canada",Richmond,BC,V7E 3S3,CA,+1 604-284-5005,https://www.chompersdental.com/,https://www.google.com/maps/search/?api=1&query=Chompers%20Family%20Dental&query_place_id=ChIJe_WZ-cvhhVQRwNItxepWnsc,ChIJe_WZ-cvhhVQRwNItxepWnsc,4.9,95,,info@chompersdental.com,,,https://www.facebook.com/chompersfamilydental/,https://twitter.com/ChompersFamily,,,,,,,,,,,,1,no,success
a4d80fc96b7e,2026-01-18T14:17:18.528835,"Dentist in Richmond, BC, Canada",Kindred Hospital Westminster,Hospital,"200 Hospital Cir, Westminster, CA 92683",Westminster,CA,92683,US,(657) 666-7700,https://www.kindredhospitals.com/locations/california/westminster,https://www.google.com/maps/search/?api=1&query=Kindred%20Hospital%20Westminster&query_place_id=ChIJ7Wr-YZ8o3YARNOwvVgOMv10,ChIJ7Wr-YZ8o3YARNOwvVgOMv10,3.7,226,,"mediacontact@scionhealth.com, aphelp@scionhealth.com, aphelp@scoionhealth.com, RecordsRetention@kindred.com, Jeanie.Rittenberry@scionhealth.com, timothy.jolly@scionhealth.com, Timothy.Jolly@scionhealth.com, courage@scionhealth.com, MediaContact@scionhealth.com",,,https://www.facebook.com/KindredHospitals,,https://www.linkedin.com/company/kindred-healthcare,https://www.instagram.com/kindredhospitals,https://www.youtube.com/user/kindredhealthcareinc,,,,,,,,,2,no,success
89c5fadddc53,2026-01-18T14:17:18.528873,"Dentist in Richmond, BC, Canada",Clinica Dental Dentauro,Dentist,"Blvd. Gral. Rodolfo Sanchez Taboada #10512, Plaza Los Portales 16A, Zona Urbana Rio Tijuana, 22015 Tijuana, B.C., Mexico",Tijuana,Baja California,10512,MX,+52 664 681 8976,http://www.dentaldentauro.com/,https://www.google.com/maps/search/?api=1&query=Clinica%20Dental%20Dentauro&query_place_id=ChIJr3hw7kZI2YARF_pJvlSAHwk,ChIJr3hw7kZI2YARF_pJvlSAHwk,4.9,105,,,,,,,,,,,,,,,,,,1,no,partial
6357c2de7c12,2026-01-18T14:17:18.528953,"Dentist in Richmond, BC, Canada",Northwest Urgent Care at La Paloma,Urgent care center,"4001 E Sunrise Dr, Tucson, AZ 85718",Tucson,AZ,85718,US,(520) 209-7000,https://tucson-chs.inquicker.com/providers/23146?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings,https://www.google.com/maps/search/?api=1&query=Northwest%20Urgent%20Care%20at%20La%20Paloma&query_place_id=ChIJi0rd4nly1oYRWaGxXXS782s,ChIJi0rd4nly1oYRWaGxXXS782s,4.6,1028,,,,,,,,,,,,,,,,,,1,no,partial
94f6985d07b9,2026-01-18T14:17:18.529022,"Dentist in Richmond, BC, Canada","Houston Cosmetic Surgery Center: David D. Davila, DO, FACOS",Medical clinic,"110 Vintage Park Blvd Ste. 280, Houston, TX 77070",Houston,TX,77070,US,(281) 453-5100,https://www.cosmeticsurgerytx.com/?utm_source=gmb_auth,https://www.google.com/maps/search/?api=1&query=Houston%20Cosmetic%20Surgery%20Center%3A%20David%20D.%20Davila%2C%20DO%2C%20FACOS&query_place_id=ChIJN84HmcTNQIYRekIWZQT1teg,ChIJN84HmcTNQIYRekIWZQT1teg,4.9,330,,,,,https://www.facebook.com/profile.php?id=100085151420592,,,https://www.instagram.com/dr.daviddavila/?hl=en,,,,,,,,,,3,no,partial
5c0ae5a2f179,2026-01-18T14:18:55.555785,"Dentist in Victoria, BC, Canada",Hello Dental,Dentist,"2710 Shelbourne St #1, Victoria, BC V8R 4M2, Canada",Victoria,BC,V8R 4M2,CA,+1 250-595-3444,https://www.hellodentalvictoria.ca/,https://www.google.com/maps/search/?api=1&query=Hello%20Dental&query_place_id=ChIJ7zDiYMB1j1QRF_PlWE8tEJ8,ChIJ7zDiYMB1j1QRF_PlWE8tEJ8,4.9,92,,reception@hellodentalvictoria.ca,,,,,,,,,,,,,,,,2,no,success
fdfaf7694d18,2026-01-18T14:18:55.555901,"Dentist in Victoria, BC, Canada",Cook Street Village Dental,Dentist,"355 Cook St, Victoria, BC V8V 3X8, Canada",Victoria,BC,V8V 3X8,CA,+1 778-561-0517,https://www.cookstreetvillagedental.com/?utm_source=google&utm_medium=local&utm_campaign=gmb,https://www.google.com/maps/search/?api=1&query=Cook%20Street%20Village%20Dental&query_place_id=ChIJRfhTJrF1j1QRyn1wieFXrRg,ChIJRfhTJrF1j1QRyn1wieFXrRg,5,362,,,,,,,,,,,,,,,,,,0,no,partial
